0.0 -2.5 -0.75 # volume corner 1
3.5 2.5 0.75 # volume corner 2
0.1 # resolution
0.0005241599475331974 -3.7974245969962794e-17 -1.27965904539451e-16
-0.0005241599475340794 -1.9110757421003654e-17 -4.547473508864641e-18
-0.0017623944445472922 2.8492763703980015e-17 3.2378011383116243e-17
-0.00328359461350173 1.454623088648077e-17 7.876224117353558e-17
0.00298586728148511 4.4951775635126974e-17 -5.147740012034774e-16
0.1719890314310273 2.701199264265597e-17 6.029949872754514e-17
0.8007044071907593 -2.068077264993917e-16 3.348759491927922e-16
2.2983160465319403 -7.323706086026504e-17 6.431037036236376e-16
-2.0014702993098403 -6.955929165997076e-17 7.455582817783579e-17
-1.6778618956335376 -6.224922799447085e-17 -1.5700152289355172e-16
-1.2108834055028852 1.2577743291330988e-16 3.361037670401856e-16
0.6247022556063863 3.5174707591068e-17 -2.989509084727615e-16
0.01679268660951569 -7.014477887423709e-18 2.901288098655641e-16
0.003224075331735935 5.261995283944998e-17 -3.013155946973711e-16
0.0015629051094567619 4.2859937821049245e-18 -5.693436833098531e-17
0.0004913092593556305 8.549250196665525e-18 1.9517756300047039e-16
-0.0004913092593562021 1.0814460438268724e-17 -2.938577381428331e-16
-0.001562905109456207 -1.2232703738845885e-17 -2.9558577807620165e-17
-0.0032240753317355824 1.3193357517593539e-17 -1.509761204943061e-17
-0.016792686609515883 -4.6065906644798813e-17 -4.785761120729148e-16
-0.6247022556063956 -8.58335624798201e-18 -7.772541721351444e-16
1.210883405502889 1.7458887668908572e-16 -4.823050403501838e-16
1.6778618956335238 -5.830997906741686e-17 4.06271283281967e-16
-2.1272412826802776 9.043787940754555e-18 1.1319116310914977e-15
-2.19584654370616 3.4293634598725474e-17 -2.7860323825734666e-15
-0.8159401793619456 1.1152678780490532e-17 6.383288564393296e-16
-0.18894279750895296 -3.649347490863875e-18 -7.317339623114094e-16
-0.00879623823192228 3.25087512464961e-17 -4.485173121793195e-16
0.0011419284158719983 5.875904207641725e-17 9.747964213602244e-16
0.0010154279863601678 1.3318413039087317e-17 3.9926817407831546e-17
0.0003487055812965799 1.2005330063402652e-17 2.0163497538305819e-16
-0.0003487055812962046 -1.0544454198679886e-17 -2.965862222481519e-16
-0.0010154279863600188 6.5796257331385274e-18 -2.6211637305095793e-16
-0.0011419284158728459 2.498268258932512e-18 -8.436472853645682e-16
0.008796238231920894 -5.03916908201063e-17 1.748048816807568e-16
0.18894279750895973 3.512923285597935e-18 4.470166459213942e-16
0.8159401793619402 -4.4678927224595095e-17 -1.0980329534504562e-15
2.1958465437061188 -4.489493221626617e-17 2.0369952835608272e-15
-1.9853307331141414 5.861124918737914e-17 4.161393007962033e-16
-1.6978546956799294 3.6953906601411286e-17 4.2405190470162774e-17
-1.2173068539415979 1.6768808563938364e-18 1.0571966413408516e-15
0.714712808627821 -1.0771827874123119e-17 1.2512828106991946e-15
0.014665336396214717 -9.509903975413181e-18 -4.265530151315033e-17
0.0014090605516641796 1.9690560293383894e-17 -2.6843736122827976e-16
0.0006262828455588354 -1.1019096746167633e-17 -2.72393663180992e-17
0.0002125692269276361 1.2221335055073722e-18 -7.821654435247182e-17
-0.00021256922692743956 -6.392042450897861e-18 6.730260793119669e-17
-0.0006262828455595211 -2.739142246355186e-18 -4.411049303598702e-17
-0.001409060551664715 -6.8467898017843254e-18 -5.029505700804293e-17
-0.014665336396213998 -3.461764208623208e-18 -1.3624230632558463e-16
-0.7147128086278194 -8.203642209991812e-17 -2.259548637084663e-15
1.2173068539416134 1.2954615158378146e-17 -1.0100848157890141e-15
1.6978546956799339 -9.238192433258518e-17 -3.6070559872314333e-16
-2.1529223132498174 1.0200551514571998e-17 -7.864855433581397e-17
-2.0483050635733493 -9.686118573881685e-18 4.487901605898514e-16
-0.834429867171311 1.9457502276054582e-17 4.2805368138942865e-16
-0.19280724116998557 6.258460416574962e-18 4.981302481610327e-16
-0.010521796248578021 2.2396307031158355e-18 -3.824425220955163e-17
-0.00010427998992763159 -8.546408025722485e-18 -1.322086973232217e-15
0.00027855963676854127 2.7498003873915875e-17 7.133621693355962e-16
0.00010917480915591929 1.2846612662542612e-18 -2.32785168918781e-16
-0.00010917480915623993 -6.490097348432755e-18 5.334641173249111e-16
-0.000278559636769369 -1.7330137325188843e-18 -8.203642209991812e-16
0.00010427998992740929 -2.4732571546337568e-17 1.3666976883541791e-15
0.010521796248578132 1.16358478408074e-17 -3.521563485264778e-16
0.1928072411699941 -3.969375939050224e-17 -7.384187483694404e-16
0.8344298671713118 -1.923012860061135e-17 -5.494257493410259e-16
2.048305063573339 -9.418954505235887e-18 -4.624325811164454e-16
-1.97911956971235 6.098161975387484e-17 3.578634277801029e-16
-1.7134528196903065 2.788738129311241e-17 -1.1471001926111056e-16
-1.201740805077554 -3.514912805258063e-17 1.0868461686186491e-15
0.6343228156993653 -5.063611752120778e-17 3.9090082282200454e-16
0.013339195933406345 5.81366066398914e-17 -1.0930762073257938e-15
0.0006455878472948423 -2.1310597730916925e-17 -6.047230272088199e-16
0.00014239634135394103 7.958078640513122e-19 4.658886609831825e-16
4.7491821945548485e-05 1.1000622635037871e-17 5.382844392443076e-16
-4.7491821946977654e-05 -1.3429257705865893e-18 -3.012246452271938e-16
-0.00014239634135312845 -1.5519674434472107e-17 -5.210495146457106e-16
-0.0006455878472939827 5.826450433232821e-20 2.5979716156143693e-16
-0.013339195933406624 1.5316459212044718e-17 1.1103566066594793e-15
-0.6343228156993714 -3.662989911390468e-17 -1.3114913599565624e-15
1.2017408050775433 -9.202949513564818e-18 -1.4335910236695781e-15
1.7134528196903127 2.776232577161863e-17 -2.3815118765924125e-16
-2.161120847485479 -5.159392912901239e-17 1.5125124264159238e-15
-1.9120526682470909 -1.5847945178393275e-17 -6.49538378638681e-16
-0.8596541843233975 4.793889729626244e-17 1.946500560734421e-15
-0.18762714806256645 -1.5435830391652417e-17 -1.4165379980113356e-17
-0.010059578747924918 1.2533973858808168e-18 2.180058800149709e-16
-0.0004836683320031329 1.0419398677186108e-17 6.032450983184389e-16
-7.0811843769732605e-06 -1.6271428648906294e-17 -3.98813426727429e-17
8.013071508563484e-06 6.751577075192472e-18 -4.133653419557959e-17
-8.013071508050824e-06 -1.1937117960769682e-18 -5.579749995376915e-17
7.081184378167881e-06 6.976819122428423e-18 -4.1200109990313646e-17
0.0004836683320032054 -1.3358203432289883e-17 -5.054062057752162e-16
0.010059578747924297 5.158256044524023e-17 -5.974470695946365e-16
0.18762714806256475 -1.3019985090068075e-17 -2.4920154828578232e-17
0.8596541843233945 3.494164957373868e-17 -2.028900780715048e-15
1.9120526682471057 -2.788738129311241e-17 4.1468410927336663e-16
-1.9808882470426343 4.8407855501864105e-17 4.368644113128539e-16
-1.7255664618892386 -4.700950739788822e-18 4.84567408420844e-16
-1.1675250216827042 -8.043343768804334e-19 8.915094440453685e-16
0.4424076668103676 -1.8917489796876905e-17 2.324441084056161e-16
0.011535078444848256 -9.29105681279907e-18 1.0982148523908108e-16
0.00035857124421942877 7.980816008057445e-18 9.520135790808126e-17
-2.039374899008877e-05 1.6709122974134514e-17 -1.9736035028472542e-17
-1.0188167337058484e-05 8.887468538887333e-18 -1.5916157281026243e-17
1.018816733758515e-05 -1.9603874079621163e-18 -2.577962732175365e-16
2.0393748989943918e-05 -5.986322548778844e-19 3.5624907468445597e-16
-0.00035857124421906773 6.075140390748856e-18 -1.302396412938833e-16
-0.011535078444849545 3.313971319585107e-18 2.951310307253152e-17
-0.44240766681037014 -4.8152060116990466e-17 -7.747530617052688e-16
1.1675250216827049 -1.722924025671091e-17 -1.0043549991678446e-15
1.7255664618892348 2.0386892174428792e-17 -9.649056664784438e-16
-2.146698204839256 2.148965450032847e-17 5.692868398909922e-16
-1.8176308881942624 -2.0727952687593643e-17 1.1740212357835843e-15
-0.8918477696489462 2.2740209715266246e-17 1.6221974874497392e-16
-0.1730997144071252 1.2053646969434338e-17 7.37827576813288e-17
-0.008282049147972736 -3.1832314562052487e-19 -1.0926214599749072e-15
-0.00051274310431344 -1.3386625141720287e-18 2.2716903913533314e-16
-8.670785611483347e-05 1.452633568987949e-17 -1.6473222785862163e-16
-2.2408498797830828e-05 -2.9110935884091303e-18 -4.420144250616431e-17
2.2408498796677816e-05 -7.148059921746607e-19 6.514255801448598e-17
8.670785611545054e-05 7.457856554538011e-18 2.1898358681937678e-16
0.0005127431043128371 8.289191555377328e-18 -4.334651748649776e-16
0.00828204914797234 1.2335021892795339e-18 1.0690655471989885e-15
0.1730997144071245 -4.936850928061176e-18 -9.23409970710054e-16
0.8918477696489459 -3.3537617127876727e-18 -4.616140358848497e-16
1.8176308881942402 -3.17697868013056e-17 -4.855110091739333e-16
-1.9903419136689047 3.680042937048711e-17 -9.732957551022991e-16
-1.7352134606739464 1.1331735549902077e-17 -3.299192030681297e-17
-1.120267595319289 -2.8336444302112795e-18 1.4792817637498956e-15
0.24337244980383324 2.208366822742391e-18 1.0178268894378561e-15
0.008967484365082002 -1.418385409124312e-17 1.7822685549617745e-16
0.00020553442111396556 4.773426098836353e-18 -4.48198989033699e-16
-6.518959450592626e-05 -8.753886504564434e-18 -1.8362698028795421e-16
-2.5483647116683755e-05 5.774580813522334e-18 2.876276994356885e-16
2.5483647116622972e-05 9.446665671930532e-19 -1.9992967281723394e-16
6.518959450449312e-05 -1.1404210908949608e-19 5.479705578181892e-17
-0.0002055344211147207 1.6300560901072457e-17 2.5981989892898127e-16
-0.008967484365082892 -3.859668140648864e-18 -6.100435712141915e-17
-0.24337244980383066 -1.4304646356322335e-17 -2.134470378223341e-15
1.1202675953192964 7.45217221265193e-18 -1.8614173313835637e-15
1.7352134606739573 -1.0513190318306442e-17 -5.441961548058316e-16
-2.1151225482417306 -1.6423484794358955e-17 -2.059209691651631e-16
-1.7655634732398748 6.394884621840901e-19 -3.2620164347463287e-16
-0.9306133804790914 9.967493497242684e-18 1.6994135876302607e-15
-0.14679866248795786 2.8421709430404005e-19 -9.37689037527889e-17
-0.0055903692416038745 1.928128767758608e-17 -2.597857928776648e-16
-0.000413159300860077 3.956301952712238e-18 6.897721505083609e-16
-9.794003927279477e-05 5.866240826435387e-18 1.0422809282317757e-16
-2.869171009582922e-05 -2.895461648222408e-18 7.34871719032526e-17
2.8691710095382733e-05 -2.454925152051146e-19 -5.626702659355941e-16
9.794003927315183e-05 7.041123240014713e-18 -2.651972863532137e-16
0.0004131593008593886 4.976641321263742e-18 -5.745278031099588e-16
0.0055903692416034365 1.2684608918789309e-17 1.1868905858136714e-16
0.14679866248796078 -1.4428280792344595e-17 -5.038600647822022e-17
0.9306133804790919 -1.5151613297348376e-17 -2.136596322088735e-15
1.7655634732398613 -9.86517534329323e-18 4.132061803829856e-16
-2.0077175177913653 -1.240891833731439e-17 -6.675122676824684e-17
-1.7436406845348742 3.1502622732659803e-17 5.704464456357527e-16
-1.0663023393323938 -9.947598300641402e-19 1.0426788321638013e-15
0.08823809526536847 2.5015367555170087e-17 1.8130776879843324e-16
0.005753462105428163 -6.200195912242634e-18 -1.6647163647576235e-16
7.053098682016796e-05 -2.12878603633726e-18 5.671381586580537e-16
-7.61104717393032e-05 4.148148491367465e-18 -3.818740879069082e-17
-2.7958068267574843e-05 3.7474023883987686e-18 3.9847236621426417e-16
2.7958068266580037e-05 -1.1624479157035238e-18 -4.3083900891360827e-16
7.61104717390095e-05 -6.095213223034079e-18 8.324150257976726e-17
-7.053098682069743e-05 7.037215254968032e-18 -4.54247128800489e-16
-0.0057534621054287464 -9.102762987822642e-18 1.5155592336668633e-16
-0.08823809526536913 1.8106049992638873e-17 -8.80709194461815e-16
1.0663023393324016 2.3456436792912426e-17 -1.942487415362848e-15
1.743640684534871 6.3877791944833e-18 -1.0464077604410705e-15
-2.0772564281109704 -1.4520651347993408e-17 5.320885065884795e-16
-1.741647938705791 -3.2059688237495718e-18 2.5837607608991674e-16
-0.9752579519504504 -9.58664259087527e-18 3.8749590203224215e-16
-0.1041145589679347 1.3713474800169934e-18 3.2135289984580595e-16
-0.002279579736260064 4.789058039023075e-19 -5.606352715403773e-16
-0.0002670192524053101 -5.755396159656811e-19 1.683815753494855e-16
-9.09023885336313e-05 9.656986321715522e-18 1.383000380883459e-16
-2.8525765863731146e-05 2.376054908381775e-18 6.325194590317551e-16
2.8525765864231753e-05 -2.27178276190898e-18 -5.454012352856807e-16
9.090238853370494e-05 4.066613712438993e-18 -3.73347575077787e-17
0.00026701925240532544 -9.819700608204584e-19 -4.283720045350492e-17
0.0022795797362598195 -4.2128078803216336e-18 1.447574504709337e-16
0.1041145589679362 -6.5455196818220425e-18 -4.898083716398105e-16
0.9752579519504448 -2.8464341994549612e-18 -4.816911314264871e-16
1.7416479387057953 -1.2316547781665576e-17 -3.177206053806003e-16
-2.033301883576354 1.1591794191190273e-17 -8.812378382572206e-16
-1.752883566520812 1.426059270670521e-17 6.273467079154216e-16
-1.010848865755818 -3.4731328923953694e-18 2.0301058611948972e-15
-0.01915555318344449 4.941114184475737e-18 -2.293177203682717e-16
0.0021639419317630772 -3.705480366988922e-18 -6.673985808447469e-17
-7.449126882962732e-05 -1.8687273950490635e-18 -6.810978447902016e-17
-8.08945635681624e-05 -9.833911462919787e-19 2.740762283792719e-16
-2.7754481213454625e-05 -2.2890134232511627e-18 -1.590251486049965e-16
2.7754481214073023e-05 3.447908625275886e-19 1.4082388588576577e-16
8.08945635674748e-05 3.47810669154569e-19 -4.307139533921145e-16
7.44912688285642e-05 3.2965630225589846e-18 -3.11649728246266e-16
-0.0021639419317621743 -4.597211500367848e-19 -3.2848674891283734e-16
0.019155553183446927 6.931344387339777e-18 -4.2631427277228795e-16
1.010848865755809 5.6999738262675236e-18 -2.7052692530560306e-15
1.752883566520806 2.0094148567295632e-18 -1.0036387720901985e-15
-2.042015178627447 2.4314772417710626e-18 5.609422260022256e-16
-1.7316184847298566 -2.4670043785590677e-18 1.264470483874902e-15
-1.0246675655043869 3.7701397559430916e-18 -2.935394149972126e-17
-0.03756028193192905 -3.554134764272021e-18 9.235918696504086e-17
0.0013506359410374851 2.7263524771115044e-18 6.931713869562372e-16
-0.00010915409634825528 2.2517099296237575e-18 -4.870457814831752e-16
-8.192847689211084e-05 6.799893981224158e-19 -1.4923102753527926e-16
-2.763286257017422e-05 -2.7071678232459815e-19 -1.731791599013377e-16
2.7632862570274487e-05 -2.248867758680717e-19 1.9646222426672466e-16
8.192847689170168e-05 -5.826450433232822e-19 2.7563373805605805e-17
0.00010915409634773625 1.8332002582610585e-19 9.287077773478813e-17
-0.0013506359410390327 1.3145040611561853e-18 -7.085191100486553e-16
0.037560281931932074 -2.5487167931714793e-18 -3.003492565767374e-16
1.0246675655043966 2.3597124254592927e-18 8.770939530222676e-17
1.731618484729861 -2.2879476091475224e-18 -7.695518888795049e-16
-2.066510976971698 1.3017142919125034e-18 2.0091590613446897e-16
-1.7669534556142028 -2.1771029423689467e-18 1.4903775991115253e-15
-0.9573818113340681 5.860556484549306e-18 5.20378762303153e-16
-0.09004493361389132 7.140954494389007e-18 4.549747245619073e-17
-0.0014790288122679546 6.444622613344108e-19 -5.297579264151863e-16
-0.00022772935368231374 1.7905676941154525e-18 -1.4789236502110725e-15
-8.735217108186376e-05 -6.075140390748856e-19 2.7895339371752926e-16
-2.790465194880029e-05 9.595879646440153e-19 -4.532410002866527e-16
2.790465194832036e-05 -9.134026868196088e-19 1.336729837930761e-16
8.735217108115059e-05 -2.398081733190338e-21 -4.2577994463499633e-16
0.00022772935368278976 -1.0324185950594254e-18 1.2720192898996173e-15
0.001479028812267819 2.5156765559586344e-18 4.620630988938501e-16
0.09004493361389217 3.2535751870454985e-18 -5.593619789578951e-16
0.9573818113340711 -1.8260948309034576e-18 -4.457831437321147e-16
1.7669534556141975 -3.499422973618493e-18 -1.5491593785554868e-15
-2.013809277133215 7.73141550780565e-18 5.892161425435915e-16
-1.7264976295494876 -9.057998795469757e-18 4.047649326821556e-16
-1.0769132833866069 4.128253294766182e-18 6.205965519257006e-16
0.06369413352238579 8.30056023914949e-18 4.11264977628889e-16
0.004976440352788333 -1.1397105481592007e-18 -4.786670615430921e-16
4.098176603860765e-05 -2.6425084342918125e-18 -2.506908458599355e-16
-7.572433498913732e-05 3.0595970201829914e-18 2.606611815281212e-16
-2.7524420052292777e-05 1.7420731523998255e-18 -1.1544898370630108e-17
2.7524420051961777e-05 -4.275690912436403e-19 -1.1616521078394726e-16
7.572433499018756e-05 -1.7492673975993966e-18 -1.6777903510956093e-16
-4.098176603808238e-05 -3.1878499839876894e-18 1.1818883649539201e-16
-0.004976440352788585 -2.078692773466173e-18 2.8489353098848367e-16
-0.06369413352238405 -1.1098677532572765e-17 -7.752760211587883e-16
1.0769132833866142 5.46052092431637e-18 -7.969106263772119e-16
1.7264976295494745 -1.4138379356154473e-17 -2.777824192889966e-16
-2.1042085836162485 -1.2100542789994506e-18 1.8813722135746503e-15
-1.7936620188415322 1.4695444860990393e-17 -8.116387562040472e-16
-0.9079114330744741 -1.4220091770766883e-17 -4.3423824536148457e-16
-0.13569317605234632 1.939071125889313e-18 -6.345715064526302e-17
-0.00485478572655909 2.4030555323406587e-18 3.651621227618307e-17
-0.00037688372625357703 -5.303490979713387e-18 -4.952227072863024e-16
-9.598945180093171e-05 4.801137265530997e-18 1.420573880750453e-16
-2.8795484738939046e-05 9.254819133275305e-20 3.933735115424497e-16
2.8795484740425687e-05 1.092104184863274e-18 -5.996270147079485e-16
9.59894517996872e-05 1.6867396368525078e-18 -3.2198954613704697e-16
0.0003768837262534985 -3.0322411248562276e-19 3.3245441954932174e-16
0.004854785726557848 -8.739675649849232e-20 -3.5794869290839415e-16
0.1356931760523474 7.768363730065175e-18 -1.1440590697020525e-16
0.9079114330744795 -3.984013119406882e-18 -4.0095073927659537e-16
1.7936620188415389 -2.5437429940211585e-18 5.973504357825731e-16
-1.9938336666704262 -3.10805603476183e-17 -2.404760834906483e-16
-1.7218073543974806 -1.2860823517257812e-18 -5.089361820864723e-16
-1.128699554372025 -5.828582061440101e-18 -2.413429456282756e-16
0.2114229163942233 4.406075504448381e-18 -3.446217533564777e-16
0.008265412335139896 5.277911441226024e-18 3.910543000529287e-16
0.00017159931315645965 -2.427569256724382e-18 -7.954383818287169e-17
-7.156922866266583e-05 5.4001247917767615e-20 -4.075559445482213e-16
-2.7739108873703344e-05 -3.90141252637477e-18 -2.550365252318443e-16
2.773910887407843e-05 -1.5406342868118372e-18 3.6265532799006905e-16
7.15692286628452e-05 2.2239987629291137e-19 2.233264240203425e-16
-0.00017159931315623256 1.1552003797987708e-17 4.258140506863128e-17
-0.008265412335139884 2.3106849766918457e-18 -3.60330432158662e-16
-0.21142291639422398 1.1553069612091348e-17 -9.318341653852258e-17
1.1286995543720297 1.1377920827726484e-17 -4.7756998355907854e-17
1.7218073543974888 4.178701829005149e-18 4.0740246731729713e-16
-2.1389388733653805 -1.2313705610722535e-18 -5.684142934114788e-16
-1.8457045765727482 -6.0765614762203766e-18 -1.634720092624775e-15
