0.0 -2.5 -0.75 # volume corner 1
3.5 2.5 0.75 # volume corner 2
0.1 # resolution
-6.528538820660401e-18 -0.25300127034313213 -0.013643932918912865
-6.669487184751688e-18 -0.25298520219868753 -0.004525516641679598
-6.654615747336834e-18 -0.2529852021986877 0.0045255166416796055
-6.845446431924529e-18 -0.2530012703431319 0.013643932918912836
-6.79842293571653e-18 -0.25301391639539195 0.022966201249955135
-6.685041409326686e-18 -0.25298251707081254 0.03263395155386523
-6.494677018409334e-18 -0.25284185892919653 0.04279759273291241
-6.318995326992649e-18 -0.2524964978584752 0.053620219449426916
-6.288403131549102e-18 -0.25181231039987034 0.06528198302423727
-6.15223982869395e-18 -0.2746930142341469 -0.07864620329007782
-5.91483528822323e-18 -0.2742456675411951 -0.06546758508692205
-6.057593315844656e-18 -0.27358957318795607 -0.05352553906725787
-6.1528615535877405e-18 -0.2728702956809455 -0.042563917089764564
-6.253692008684197e-18 -0.27219191002128523 -0.03236230980100424
-6.489092596595469e-18 -0.27162742360204994 -0.022726885249576886
-6.3469063338317254e-18 -0.27122605989287984 -0.013483014258117761
-6.224354365258477e-18 -0.27101815237020593 -0.004469065204685218
-6.338291003160634e-18 -0.27101815237020577 0.0044690652046852275
-6.825146003919257e-18 -0.2712260598928799 0.01348301425811775
-6.221423376473467e-18 -0.27162742360205006 0.02272688524957687
-6.347811165596795e-18 -0.2721919100212853 0.03236230980100425
-6.194100787837442e-18 -0.27287029568094556 0.042563917089764584
-5.885775200553666e-18 -0.27358957318795585 0.05352553906725781
-5.7942595166338145e-18 -0.27424566754119517 0.06546758508692206
-5.265993197056673e-18 -0.29913750318680754 -0.07732547969939994
-5.6652627034026175e-18 -0.2967855828744557 -0.06405073183428023
-5.7529703223480056e-18 -0.2946071336607395 -0.05215234928625428
-5.8890670118216804e-18 -0.2926915234348617 -0.04133389497704638
-5.635353295119216e-18 -0.2911007084402341 -0.03134523312280416
-6.071143587860206e-18 -0.28987677724784894 -0.0219703655942723
-5.757155863150842e-18 -0.28904723878709837 -0.013017722757748576
-6.006367625488451e-18 -0.2886286052931093 -0.0043121331368227425
-6.0914495669806e-18 -0.28862860529310935 0.004312133136822768
-6.1695148989571176e-18 -0.2890472387870987 0.013017722757748602
-6.247563577588266e-18 -0.2898767772478489 0.02197036559427231
-6.003103569796053e-18 -0.2911007084402339 0.031345233122804156
-5.838984851180839e-18 -0.2926915234348617 0.041333894977046405
-5.800943059242058e-18 -0.2946071336607395 0.05215234928625427
-5.6072868570566926e-18 -0.2967855828744558 0.0640507318342803
-5.386374679616779e-18 -0.32320390567757473 -0.07378456470658902
-5.6317561725194306e-18 -0.31879223403420837 -0.06085819413765073
-5.239519929034486e-18 -0.3149810357296406 -0.049375961853360045
-5.362538191278076e-18 -0.3117916288574527 -0.03901908792882452
-5.2414794726729494e-18 -0.3092351622493883 -0.029521733307234704
-5.565253813344384e-18 -0.30731663060221787 -0.020656997238242093
-5.229833233144632e-18 -0.30603762882214985 -0.012225767321532162
-5.3963333801476664e-18 -0.3053982464870848 -0.004047532457617944
-5.608258302203239e-18 -0.30539824648708486 0.004047532457617958
-5.551847870322035e-18 -0.30603762882215 0.012225767321532185
-5.501360478277206e-18 -0.30731663060221776 0.020656997238242096
-5.450651041627452e-18 -0.3092351622493884 0.029521733307234708
-5.176209461055236e-18 -0.31179162885745265 0.03901908792882456
-5.451755713536954e-18 -0.31498103572964053 0.04937596185336005
-4.963346400543855e-18 -0.3187922340342085 0.06085819413765077
-4.935482578183325e-18 -0.346074103400902 -0.06790418170246235
-4.6386894325678435e-18 -0.33956184436949843 -0.055807980328584764
-4.542860532197323e-18 -0.3340942319060305 -0.04514089638372795
-4.725247970682744e-18 -0.3296188485497666 -0.035582817459370995
-4.9111881228469655e-18 -0.32609160028483763 -0.026868325151614778
-4.8143156128332975e-18 -0.3234771514150511 -0.018772550152276885
-4.7289616667001154e-18 -0.32174895534739434 -0.01109958403145891
-4.947403597910238e-18 -0.3208892910602836 -0.00367289987049842
-5.001771219426132e-18 -0.32088929106028363 0.00367289987049842
-4.810285503253908e-18 -0.3217489553473944 0.011099584031458927
-4.927430685697232e-18 -0.3234771514150511 0.018772550152276874
-4.979583412278998e-18 -0.3260916002848379 0.026868325151614827
-4.558484145711361e-18 -0.32961884854976653 0.035582817459371065
-4.805530973150951e-18 -0.3340942319060304 0.04514089638372798
-4.50278980768104e-18 -0.33956184436949866 0.05580798032858475
-4.134875775108071e-18 -0.3668983553450695 -0.05970403217181188
-4.125086383588439e-18 -0.3583689695930484 -0.04892242575504755
-4.113254181703496e-18 -0.3513154395559979 -0.03947067532539225
-3.914737978227833e-18 -0.34561290754878443 -0.0310473591162586
-4.1950554141578776e-18 -0.34116202000682 -0.02340411376506559
-4.163094868836481e-18 -0.33788706777130845 -0.016331576207683475
-4.186762048163928e-18 -0.3357333150586343 -0.009648251613080468
-4.205802373036249e-18 -0.33466519586941484 -0.003191318038088455
-4.175457202215682e-18 -0.334665195869415 0.003191318038088465
-4.1379066839652975e-18 -0.3357333150586345 0.009648251613080475
-4.52013981799837e-18 -0.3378870677713084 0.016331576207683454
-4.101188832983382e-18 -0.34116202000682 0.023404113765065588
-4.15332490621978e-18 -0.34561290754878415 0.03104735911625868
-4.21576662468226e-18 -0.35131543955599787 0.03947067532539225
-4.1044251331001645e-18 -0.35836896959304854 0.04892242575504755
-3.3183081282750492e-18 -0.3848541510812884 -0.049338607653168505
-3.3380409547589807e-18 -0.37451152781874464 -0.04033176463593355
-3.236974577269791e-18 -0.36603679294812874 -0.032471111732629565
-3.2780361758355523e-18 -0.35923698849267655 -0.025496437152545157
-3.125572023421341e-18 -0.35396194493017524 -0.019192591366562085
-3.203440290810988e-18 -0.3500987023362302 -0.013378608924603403
-3.0822455698853445e-18 -0.34756644508401363 -0.007898175479407358
-3.4137109805598698e-18 -0.34631307931429073 -0.002611537391729992
-3.492003908256436e-18 -0.3463130793142906 0.0026115373917300062
-3.4568181650485027e-18 -0.3475664450840138 0.007898175479407368
-3.4990982333837904e-18 -0.3500987023362304 0.013378608924603411
-3.4253683223184337e-18 -0.3539619449301755 0.019192591366562064
-3.213410093572122e-18 -0.35923698849267643 0.025496437152545126
-3.506614443260502e-18 -0.36603679294812885 0.03247111173262955
-3.1263894251232214e-18 -0.3745115278187449 0.04033176463593359
-2.567634993511092e-18 -0.3991862300523781 -0.03710928463354906
-2.3706786533850275e-18 -0.3873561857833931 -0.030271249198492785
-2.3977098084770885e-18 -0.377711515004155 -0.024327015975212557
-2.445064983813694e-18 -0.37000966823460574 -0.01907285635450257
-2.5842716855351e-18 -0.36405830968496694 -0.014340004238692746
-2.5062604769310323e-18 -0.3597130571060377 -0.009987083412061103
-2.4677287990826357e-18 -0.35687103900094175 -0.005892466924372476
-2.5937210712534407e-18 -0.3554661807078535 -0.001947773080960597
-2.6450314161152733e-18 -0.3554661807078536 0.0019477730809606079
-2.6280713716353432e-18 -0.35687103900094186 0.005892466924372462
-2.493937001357693e-18 -0.3597130571060377 0.009987083412061098
-2.6724206181327758e-18 -0.36405830968496716 0.014340004238692729
-2.388997333291343e-18 -0.37000966823460574 0.01907285635450258
-2.3966599538294276e-18 -0.37771151500415495 0.024327015975212536
-2.3772629698104453e-18 -0.38735618578339304 0.030271249198492795
-1.5428353039581565e-18 -0.4092993785222728 -0.0234272700638024
-1.7301146626458319e-18 -0.3963813806215408 -0.019064302445279797
-1.4702197792537674e-18 -0.3858879328971682 -0.015292241025183222
-1.518639380915232e-18 -0.377534161238928 -0.011971642588028618
-1.5870041392140875e-18 -0.37109519986439427 -0.008990511497677746
-1.5003720488238058e-18 -0.36640303691408416 -0.006256086131468346
-1.4292983463448649e-18 -0.36333834980197854 -0.003689066726369597
-1.536254456979691e-18 -0.3618246715135159 -0.001219091116362548
-1.5031406674914649e-18 -0.3618246715135157 0.001219091116362549
-1.680222627697958e-18 -0.3633383498019786 0.0036890667263696072
-1.8065660079003007e-18 -0.3664030369140842 0.006256086131468348
-1.571419383505912e-18 -0.3710951998643941 0.008990511497677751
-1.3777132212844378e-18 -0.3775341612389282 0.011971642588028634
-1.5958637189505963e-18 -0.38588793289716783 0.015292241025183223
-1.3589310232653416e-18 -0.3963813806215406 0.019064302445279766
-4.693953559176123e-19 -0.41472978203135347 -0.008771289620296125
-7.377140565090201e-19 -0.4012019848224484 -0.007103946696627336
-5.523678736629733e-19 -0.39023677829304576 -0.005676084480592602
-4.708206047254748e-19 -0.3815228712674157 -0.004429702134424832
-5.326114549397687e-19 -0.3748156170500294 -0.003318611652916097
-5.950448467295644e-19 -0.3699331008170712 -0.002305200457555729
-5.096936761539439e-19 -0.3667464632351662 -0.0013577549803311022
-6.044012512695929e-19 -0.3651732531906976 -0.0004484286965123892
-4.978725764992475e-19 -0.36517325319069815 0.00044842869651239215
-7.289668868537547e-19 -0.366746463235166 0.0013577549803311037
-5.197731134387595e-19 -0.36993310081707115 0.002305200457555722
-6.919950723549561e-19 -0.37481561705002936 0.0033186116529160896
-5.756770060649784e-19 -0.38152287126741563 0.004429702134424835
-6.550281150818904e-19 -0.39023677829304587 0.00567608448059259
-5.44524841883387e-19 -0.4012019848224485 0.007103946696627328
4.578185053283334e-19 -0.41520671561138 0.006280052459217756
3.668121362210286e-19 -0.40159824098600955 0.0051611654254840955
5.084682674905139e-19 -0.39057351862729905 0.004172951998605982
2.9818925106894767e-19 -0.3818161906210474 0.0032874181584331735
4.59110527373241e-19 -0.3750778179851042 0.002480694728793495
4.2616188355992787e-19 -0.3701739016199554 0.0017322101214899666
4.2103820430128277e-19 -0.3669738647683648 0.0010237478514872605
4.583750046194268e-19 -0.3653942048162479 0.0003386832852660758
4.3280656836230946e-19 -0.36539420481624796 -0.0003386832852660768
4.778566431440367e-19 -0.36697386476836485 -0.0010237478514872615
3.4078573296625337e-19 -0.3701739016199555 -0.0017322101214899532
2.209094018823521e-19 -0.37507781798510426 -0.0024806947287934955
2.8919644456948387e-19 -0.3818161906210472 -0.0032874181584331553
4.219055660392712e-19 -0.390573518627299 -0.004172951998605983
3.1168956304838957e-19 -0.4015982409860095 -0.005161165425484102
1.5361184546591743e-18 -0.41068991625225576 0.021121163862100736
1.3435835777286797e-18 -0.39753840413325187 0.017257295118076315
1.519909198499647e-18 -0.3868732396355601 0.013888637449445443
1.32177602196748e-18 -0.3783939421145798 0.010901548466802014
1.3981982238675528e-18 -0.37186490599238053 0.00820351001100635
1.3752082805851272e-18 -0.36711075274437377 0.005716854740042743
1.349265144057199e-18 -0.36400723324806783 0.0033743232098361496
1.4268752845936205e-18 -0.36247485725214684 0.0011156066235712705
1.3975959278766935e-18 -0.3624748572521468 -0.0011156066235712702
1.4770573653066775e-18 -0.36400723324806766 -0.0033743232098361426
1.3637840856617344e-18 -0.3671107527443737 -0.005716854740042731
1.5268397657308695e-18 -0.3718649059923807 -0.008203510011006348
1.4551249094552076e-18 -0.3783939421145794 -0.010901548466802026
1.3678558286045472e-18 -0.38687323963556014 -0.013888637449445452
1.2347706190851682e-18 -0.39753840413325214 -0.01725729511807631
2.59189059104159e-18 -0.4013681186897557 0.035149707631588444
2.192462877914636e-18 -0.38918295828788574 0.028719618239713366
2.0844492798488543e-18 -0.37927371751986594 0.02311150357283375
2.25627849737009e-18 -0.371377643714678 0.018139491781484454
2.256678177658955e-18 -0.36528663659442645 0.013649557596785752
2.3194945963922462e-18 -0.3608451524167422 0.009511924906144881
2.2046753311855126e-18 -0.35794279652433786 0.005614305204095895
2.368294449439645e-18 -0.3565088689277427 0.001856181541148621
2.360733830641948e-18 -0.3565088689277429 -0.0018561815411486254
2.3501312007567775e-18 -0.3579427965243378 -0.005614305204095894
2.62760369018622e-18 -0.36084515241674237 -0.009511924906144848
2.3669566306949718e-18 -0.3652866365944263 -0.013649557596785737
2.345196259412319e-18 -0.37137764371467824 -0.018139491781484444
2.433386825373418e-18 -0.37927371751986577 -0.02311150357283377
2.236377749653684e-18 -0.3891829582878858 -0.0287196182397134
3.248473712247346e-18 -0.3876575024344202 0.04784137410810125
3.2731706234301325e-18 -0.3768708134425733 0.03912720031985053
3.1315172677182087e-18 -0.36806580276356554 0.03151235079886218
3.2357172496944028e-18 -0.36102315677502117 0.024750125847683817
3.125344427701293e-18 -0.35557317945329103 0.01863445835918394
3.3603175797480844e-18 -0.35158917201580075 0.012991371584808932
3.2872482513823794e-18 -0.3489810824962932 0.007670260741410532
3.20324877733924e-18 -0.3476911473015956 0.0025362898906364983
3.3316738257127553e-18 -0.3476911473015957 -0.0025362898906365035
3.2857438991840126e-18 -0.3489810824962932 -0.007670260741410534
3.3939073773581184e-18 -0.3515891720158008 -0.012991371584808929
3.3374247809803137e-18 -0.35557317945329087 -0.018634458359183977
2.958966405230967e-18 -0.36102315677502106 -0.024750125847683806
3.0065561151815243e-18 -0.3680658027635656 -0.03151235079886213
3.243921797846383e-18 -0.3768708134425736 -0.039127200319850536
3.703837236912477e-18 -0.37010760825995714 0.05875279039484686
3.887212773889814e-18 -0.3610898511815965 0.04812226383867377
3.7064351587901e-18 -0.353674220549163 0.038810959691468236
4.101341488649268e-18 -0.34770501612785215 0.030519336134048246
4.174494083741819e-18 -0.3430614763462073 0.023000752894646148
4.034278466846785e-18 -0.3396531364240496 0.016047404733899016
4.0394521061415386e-18 -0.337415421670239 0.009479333600807707
4.250205742906132e-18 -0.33630674853392406 0.003135277002412969
4.2518655263279465e-18 -0.33630674853392395 -0.0031352770024129888
4.3118675296938136e-18 -0.3374154216702392 -0.009479333600807707
4.192490798970994e-18 -0.33965313642404954 -0.01604740473389898
4.1182057763933246e-18 -0.34306147634620743 -0.023000752894646138
3.997630004803909e-18 -0.34770501612785226 -0.030519336134048263
4.185191082584083e-18 -0.35367422054916303 -0.038810959691468194
3.81947251604231e-18 -0.36108985118159653 -0.0481222638386738
4.614558735127616e-18 -0.3494453320978809 0.067515141453851
4.75949835099243e-18 -0.34245661154226825 0.05542644842840879
